business_id,name,city,state,search_category,ClosureRiskScore,RiskBucket,RiskProfile,PrimaryRiskDriver,EngagementRisk,RatingRiskComponent,PriceRiskComponent,CompetitionRisk,rating,review_count,price_level,MarketDensity,latitude,longitude
yM7ZbF-hY2r-MO8PMSLB9w,Sushi Junai Omakase,Austin,TX,restaurants,-0.1114168497409142,Medium Risk,High-End / Niche Risk,EngagementRisk,0.6866799595289547,-0.5352067869990867,-0.5971405714935247,0.0,4.4,386,,200,30.26563086253553,-97.74349112944728
SzMqKnNn32pbsdrsBkQhfQ,Veracruz Fonda & Bar,Austin,TX,restaurants,0.04243816368721989,Medium Risk,High-End / Niche Risk,EngagementRisk,0.8773327219723734,-0.11043949572996915,-0.5971405714935247,0.0,4.3,326,2.0,200,30.29819578727444,-97.70524985715171
2EnKNyqXVTAsG5V9VJNxxg,Tiny Boxwoods,Austin,TX,restaurants,0.4202742884814063,High Risk,Crowded Market Risk,RatingRiskComponent,0.6896080560726578,1.588629669346492,-0.5971405714935247,0.0,3.9,385,2.0,200,30.305984086871916,-97.74959880509364
6oIKOIJmrSxv1MjVzg_hXQ,The Peacock,Austin,TX,restaurants,0.18603484361591477,Medium Risk,High-End / Niche Risk,RatingRiskComponent,0.6021848591489213,0.7390950868082624,-0.5971405714935247,0.0,4.1,416,2.0,200,30.26605435406326,-97.75015709999904
O39mniGKRun7UrA1PEkUxg,Murray's Tavern,Austin,TX,restaurants,0.15299108879230555,Medium Risk,High-End / Niche Risk,EngagementRisk,1.7443117136618338,-0.5352067869990867,-0.5971405714935247,0.0,4.4,151,,200,30.262752484473964,-97.715280279381
j3CWjH0XtesbbDZFVq3c7Q,Pinthouse Pizza,Austin,TX,restaurants,-0.2690182214246062,Low Risk,Crowded Market Risk,RatingRiskComponent,-0.7932601097440446,0.3143277955391447,-0.5971405714935247,0.0,4.2,1430,2.0,200,30.318791457399488,-97.73913049198538
ZvYDNfxeJgnB0_9jwSAsxQ,Mandola's Italian,Austin,TX,restaurants,0.08623750161492397,Medium Risk,Crowded Market Risk,RatingRiskComponent,-0.6465390913932715,1.588629669346492,-0.5971405714935247,0.0,3.9,1256,2.0,200,30.3159319310134,-97.7336796197883
zZIWHmITwqaC8OhnPkjEIQ,"Snooze, an A.M. Eatery",Austin,TX,restaurants,-0.13933861166158348,Medium Risk,Crowded Market Risk,RatingRiskComponent,-0.6993089619610716,0.7390950868082624,-0.5971405714935247,0.0,4.1,1316,2.0,200,30.305832,-97.743182
nXtn29mTWlYeHxvHSz4dfA,Koriente,Austin,TX,restaurants,-0.5692453743861334,Low Risk,Crowded Market Risk,CompetitionRisk,-1.144634139051922,-0.5352067869990867,-0.5971405714935247,0.0,4.4,1951,2.0,200,30.267,-97.73597
YwdNk5vD1gi6VttNucMDbA,sway thai,Austin,TX,restaurants,0.465392538956999,High Risk,Crowded Market Risk,RatingRiskComponent,0.445313766705913,2.0133969606156077,-0.5971405714935247,0.0,3.8,478,2.0,200,30.2765427,-97.8040836
TxJxKvTD_vjpUAwW54h1EQ,Hi Wings,Austin,TX,restaurants,-0.3208609658609889,Low Risk,High-End / Niche Risk,EngagementRisk,0.6984380775868836,-1.3847413695373145,-0.5971405714935247,0.0,4.6,382,2.0,200,30.3550760480797,-97.7327821745008
Gzi27rYJ2RegyRY_KqtloA,Bamboo House Austin,Austin,TX,restaurants,0.014451633955818721,Medium Risk,High-End / Niche Risk,EngagementRisk,0.7653866030467688,-0.11043949572996915,-0.5971405714935247,0.0,4.3,360,2.0,200,30.33919,-97.71833
U1ti23Ir3tF5kg28rCBGDw,Neighborhood Sushi,Austin,TX,restaurants,0.5582012597058537,High Risk,Lower Relative Risk,PriceRiskComponent,0.9232429574617289,0.3143277955391447,0.9952342858225411,0.0,4.2,313,3.0,200,30.24653,-97.75109
YrReCTKKKRBEDMwFqcftsA,La Piscina,Austin,TX,restaurants,0.5413213347991555,High Risk,Lower Relative Risk,EngagementRisk,1.2804905491040501,-0.11043949572996915,0.9952342858225411,0.0,4.3,228,3.0,200,30.266243,-97.750001
1hJEqPHe65oJmO6scIKvKA,Tumble 22 Chicken Joint,Austin,TX,restaurants,-0.013350489851307407,Medium Risk,Crowded Market Risk,RatingRiskComponent,-0.6201237659890811,1.1638623780773762,-0.5971405714935247,0.0,4.0,1227,2.0,200,30.347971,-97.735312
N20Ind9AWLbsCFFxtR_URQ,Gino's Vino Osteria,Austin,TX,restaurants,0.3445940926220649,High Risk,Lower Relative Risk,PriceRiskComponent,0.4935815803956877,-0.11043949572996915,0.9952342858225411,0.0,4.3,458,3.0,200,30.307265,-97.706995
3gYruqSQnMtCmF2DiXcEOQ,Vespaio Ristorante,Austin,TX,restaurants,0.39979428992828536,High Risk,Lower Relative Risk,PriceRiskComponent,-0.13515221291766197,0.7390950868082624,0.9952342858225411,0.0,4.1,799,3.0,200,30.24735,-97.75074
XzMq2IRnVCloPe55VhFJMw,Sixty Vines,Austin,TX,restaurants,-0.014841084823826789,Medium Risk,High-End / Niche Risk,EngagementRisk,1.4977503104664183,-0.9599740782682007,-0.5971405714935247,0.0,4.5,188,2.0,200,30.40040559402738,-97.727169
eZE0FdYB9rUvbuPS4fNyYA,Arturo's Underground Cafe,Austin,TX,restaurants,-0.23764890954655782,Low Risk,High-End / Niche Risk,CompetitionRisk,-0.24301557096273743,-0.11043949572996915,-0.5971405714935247,0.0,4.3,879,2.0,200,30.2797094,-97.74192
dOQPeXu27YmjYFfV5tX-Zg,Bulevar Mexican Kitchen,Austin,TX,restaurants,0.5034813372083198,High Risk,Lower Relative Risk,PriceRiskComponent,0.7043632674715933,0.3143277955391447,0.9952342858225411,0.0,4.2,380,3.0,200,30.3896653,-97.7530075
6e3UQmbqFLGWWDCI5VczCA,Hopfields,Austin,TX,restaurants,0.2857441977254011,High Risk,Crowded Market Risk,RatingRiskComponent,0.15148769304863716,1.588629669346492,-0.5971405714935247,0.0,3.9,620,2.0,200,30.2985538576336,-97.7409893637848
VLkKyk6RA6Tn02YQjyILIw,District Kitchen - Anderson Lane,Austin,TX,restaurants,0.011333947634983937,Medium Risk,High-End / Niche Risk,EngagementRisk,0.7529158577634296,-0.11043949572996915,-0.5971405714935247,0.0,4.3,364,2.0,200,30.36068,-97.74139
TKEmPN45epfqtNQq6wY8Dg,ALC Steaks,Austin,TX,restaurants,0.6419872881617616,High Risk,Lower Relative Risk,RatingRiskComponent,-0.015914802521986897,1.588629669346492,0.9952342858225411,0.0,3.9,719,3.0,200,30.27712,-97.75098
lVLUITyRS9M0_P5POGnHPw,Soupleaf Hot Pot,Austin,TX,restaurants,0.17613223021206867,Medium Risk,Lower Relative Risk,PriceRiskComponent,0.6692687132939342,-0.9599740782682007,0.9952342858225411,0.0,4.5,392,3.0,200,30.33867074286145,-97.7182056039015
DzrgzDDKSpACYWW3yKSt7A,Oseyo,Austin,TX,restaurants,0.8513465554229422,High Risk,Lower Relative Risk,RatingRiskComponent,0.39675497525362,2.0133969606156077,0.9952342858225411,0.0,3.8,499,3.0,200,30.25831,-97.72757
mHHPfCZGRp4BQe_QvVno7g,Juliet Italian Kitchen,Austin,TX,restaurants,0.2425313965754443,High Risk,Crowded Market Risk,RatingRiskComponent,-0.4461308028203057,2.0133969606156077,-0.5971405714935247,0.0,3.8,1052,2.0,200,30.261645819614227,-97.76005464342612
D0a-5tvB43JItaD0cvImhA,MezzeMe,Austin,TX,restaurants,-0.23406363375553102,Low Risk,High-End / Niche Risk,EngagementRisk,0.19609282347048743,-0.5352067869990867,-0.5971405714935247,0.0,4.4,596,2.0,200,30.315579427555196,-97.73323874109911
P5nJYSMnGj1tczv_PkNhyw,5280 Burger & Taphouse,Austin,TX,restaurants,0.0783698268745219,Medium Risk,High-End / Niche Risk,EngagementRisk,1.0210593747215815,-0.11043949572996915,-0.5971405714935247,0.0,4.3,287,2.0,200,30.3524311,-97.7542755
2vppZx0rTDZtCzw-NljdRQ,The Capital Grille,Austin,TX,restaurants,0.44711148495357117,High Risk,Lower Relative Risk,PriceRiskComponent,0.4788838584525988,0.3143277955391447,0.9952342858225411,0.0,4.2,464,3.0,200,30.26627046,-97.7444694822092
0Tjiph2juRLnj74gDix18A,Arriba Abajo,Austin,TX,restaurants,0.5438031680001928,High Risk,Lower Relative Risk,EngagementRisk,1.2904178819081993,-0.11043949572996915,0.9952342858225411,0.0,4.3,226,3.0,200,30.26683174026106,-97.7409874
Y6tpEFutDG3a-DHu2cJ7LQ,Jacoby's Restaurant & Mercantile,Austin,TX,restaurants,0.7042290775411152,High Risk,Lower Relative Risk,RatingRiskComponent,-0.19171493627368813,2.0133969606156077,0.9952342858225411,0.0,3.8,840,3.0,200,30.2515,-97.70737
FVANupKYOw0gcAF7J6bebQ,House of Three Gorges,Austin,TX,restaurants,-0.09408166846579966,Medium Risk,High-End / Niche Risk,EngagementRisk,0.7560206846294129,-0.5352067869990867,-0.5971405714935247,0.0,4.4,363,2.0,200,30.3617280827925,-97.7153496770409
r7m-V0drTnK9o2Mg1FcxAQ,Gràcia Mediterranean,Austin,TX,restaurants,0.027008209249998416,Medium Risk,High-End / Niche Risk,EngagementRisk,2.089914778030833,-1.3847413695373145,-0.5971405714935247,0.0,4.6,111,,200,30.319075,-97.739501
4mtF2og-yXj7GbGgJNxq0w,Corinne Austin,Austin,TX,restaurants,0.19290234511655685,Medium Risk,High-End / Niche Risk,RatingRiskComponent,0.6296548651514897,0.7390950868082624,-0.5971405714935247,0.0,4.1,406,2.0,200,30.262883,-97.741555
U9p0G4OOUWP425Ww8FHaGQ,Little Deli & Pizzeria,Austin,TX,restaurants,-0.60279710683188,Low Risk,High-End / Niche Risk,CompetitionRisk,-0.8540737775657948,-0.9599740782682007,-0.5971405714935247,0.0,4.5,1509,2.0,200,30.34264315,-97.72547237644008
ZNwznJunPKKLyc-YSAbCcw,Mandala Kitchen & Bar,Austin,TX,restaurants,0.03985433595116808,Medium Risk,High-End / Niche Risk,EngagementRisk,0.8669974110281662,-0.11043949572996915,-0.5971405714935247,0.0,4.3,329,2.0,200,30.255356,-97.762147
NplrGF_5kZx5K67CgxqaKg,Marufuku Ramen,Austin,TX,restaurants,-0.19226108409732917,Low Risk,High-End / Niche Risk,EngagementRisk,0.3633030221032948,-0.5352067869990867,-0.5971405714935247,0.0,4.4,514,2.0,200,30.298142,-97.705115
pKXtSuabMA63tYCk1UMR-g,Turf N Surf Po' Boy,Austin,TX,restaurants,-0.5391949225343176,Low Risk,High-End / Niche Risk,CompetitionRisk,-0.5996650403755449,-0.9599740782682007,-0.5971405714935247,0.0,4.5,1205,2.0,200,30.2670779,-97.7456564
i_2XxgXPFjVxkXRnHjtu-A,Fig Italian Kitchen & Bar,Austin,TX,restaurants,0.3951536749053683,High Risk,High-End / Niche Risk,EngagementRisk,2.288194766844967,-0.11043949572996915,-0.5971405714935247,0.0,4.3,93,,200,30.240681,-97.78596
kqeblz37dvpiwy7-l9VfXA,Ceviche7,Austin,TX,restaurants,-0.5172901284047675,Low Risk,High-End / Niche Risk,EngagementRisk,0.7622560099500008,-2.234275952075546,-0.5971405714935247,0.0,4.8,361,2.0,200,30.29634,-97.74139
Qmq4gr5Mmo2oIVejag48PA,Kerbey Lane Cafe - Central,Austin,TX,restaurants,0.024051052218827307,Medium Risk,Crowded Market Risk,RatingRiskComponent,-0.8952848889776581,1.588629669346492,-0.5971405714935247,0.0,3.9,1565,2.0,200,30.30803,-97.75047
shFV63u-qAkHNfz3ZG4sIw,Tumble 22,Austin,TX,restaurants,0.19499552732027553,Medium Risk,High-End / Niche Risk,RatingRiskComponent,0.6380275939663644,0.7390950868082624,-0.5971405714935247,0.0,4.1,403,2.0,200,30.278100282180663,-97.77166171725284
aTvusfYoXUQ6Nem2-Vp4Zw,Ezov,Austin,TX,restaurants,0.03827399293631892,Medium Risk,High-End / Niche Risk,EngagementRisk,1.2854433302378871,-0.5352067869990867,-0.5971405714935247,0.0,4.4,227,,200,30.25345964298245,-97.7135189705522
HKi7fd2bTzZfVB_Dz9vGng,Lucky Robot,Austin,TX,restaurants,-0.21765371954198048,Low Risk,Crowded Market Risk,RatingRiskComponent,-1.0125693934826596,0.7390950868082624,-0.5971405714935247,0.0,4.1,1736,2.0,200,30.25085147601561,-97.7490062850641
C9QXRfi43sYP5lXkNGrM7A,Lazarus Brewing,Austin,TX,restaurants,-0.3699225989798911,Low Risk,High-End / Niche Risk,EngagementRisk,0.07742425384216091,-0.9599740782682007,-0.5971405714935247,0.0,4.5,662,2.0,200,30.26169,-97.72204
7ZU9DwctpN_tkC7EOd3C-Q,Ramen Tatsu-Ya,Austin,TX,restaurants,-0.015118725680220768,Medium Risk,Crowded Market Risk,RatingRiskComponent,-0.20242941803562078,0.7390950868082624,-0.5971405714935247,0.0,4.1,848,2.0,200,30.26326,-97.72624
190HyYQqSvzNccWArwFklg,Yamas Greek Kitchen + Bar,Austin,TX,restaurants,0.545410748042213,High Risk,Crowded Market Risk,RatingRiskComponent,0.7653866030467688,2.0133969606156077,-0.5971405714935247,0.0,3.8,360,,200,30.33557610922092,-97.75912693123576
ODKhTnArDrUsuqIlKNd2_g,Bikkle Jamaican Restaurant,Austin,TX,restaurants,-0.03505876732469032,Medium Risk,High-End / Niche Risk,EngagementRisk,1.4168795804629641,-0.9599740782682007,-0.5971405714935247,0.0,4.5,202,2.0,200,30.297044,-97.741423
Oj0dSJ9oL1jqf6Ud6cOYkA,Roaring Fork,Austin,TX,restaurants,0.3288911234659877,High Risk,Lower Relative Risk,RatingRiskComponent,-0.8435321700359665,1.1638623780773762,0.9952342858225411,0.0,4.0,1495,3.0,200,30.40064,-97.73747
LA5QhXzorbHpjY6pjHmHSA,Two Hands,Austin,TX,restaurants,0.007235605135435308,Medium Risk,High-End / Niche Risk,RatingRiskComponent,0.31175519649612127,0.3143277955391447,-0.5971405714935247,0.0,4.2,538,2.0,200,30.2535791926283,-97.7479241788387
fszy3S_lTDUt32f9gb2-pg,Carpenters Hall,Austin,TX,restaurants,0.2556653298422569,High Risk,High-End / Niche Risk,EngagementRisk,1.3054740953234079,0.3143277955391447,-0.5971405714935247,0.0,4.2,223,2.0,200,30.26215,-97.75871
k8KHoiDklnXDtXvLyxbd-w,Black's Barbecue Austin,Austin,TX,restaurants,0.03943383910754747,Medium Risk,Crowded Market Risk,RatingRiskComponent,-0.40898645015366164,1.1638623780773762,-0.5971405714935247,0.0,4.0,1018,2.0,200,30.29867630543602,-97.74125764700172
Qr6F7HEGMq8U-TmWrqDxtA,El Raval,Austin,TX,restaurants,0.20206949211816805,High Risk,High-End / Niche Risk,EngagementRisk,1.5158580356961662,-0.11043949572996915,-0.5971405714935247,0.0,4.3,185,2.0,200,30.25240001410319,-97.7644154154451
ZYtgu8IWHoAiO56vvxsiqg,L'Oca d'Oro,Austin,TX,restaurants,0.5945422833478402,High Risk,Lower Relative Risk,RatingRiskComponent,0.21907246949144332,1.1638623780773762,0.9952342858225411,0.0,4.0,584,3.0,200,30.29723900173195,-97.70461678902434
bQbO4RPTcS50EzoLx2Y2QQ,Sugar Pine,Austin,TX,restaurants,-0.1438459170814977,Medium Risk,High-End / Niche Risk,EngagementRisk,0.5569636901666207,-0.5352067869990867,-0.5971405714935247,0.0,4.4,433,2.0,200,30.36184,-97.71761
CQZfOv-D3tylQWJicrUkUg,Craft Omakase,Austin,TX,restaurants,0.5928310963662061,High Risk,Lower Relative Risk,PriceRiskComponent,2.4427584856708813,-2.6590432433446636,2.587609143138607,0.0,4.9,81,4.0,200,30.312563,-97.738624
RUs0hG72w5xa76-10ZhSXA,June's,Austin,TX,restaurants,0.20981769403716172,High Risk,Crowded Market Risk,RatingRiskComponent,0.27254896956479535,1.1638623780773762,-0.5971405714935247,0.0,4.0,557,2.0,200,30.2463083255216,-97.7511458576444
6cpyParNNfo2c0XFm4caVA,Old Thousand,Austin,TX,restaurants,0.33004183908654566,High Risk,Crowded Market Risk,RatingRiskComponent,0.3286782584932154,1.588629669346492,-0.5971405714935247,0.0,3.9,530,2.0,200,30.269595539216105,-97.7296569
w4W4RMx3BkDWQ9IagXAGSg,Lefty's Brick Bar,Austin,TX,restaurants,0.23255570429996625,High Risk,High-End / Niche Risk,EngagementRisk,1.637802884423359,-0.11043949572996915,-0.5971405714935247,0.0,4.3,166,2.0,200,30.26178360727735,-97.72313334577574
mbNRIX5ROAzeDAmCVM_xzg,Via 313 Pizza,Austin,TX,restaurants,-0.018342981964209915,Medium Risk,High-End / Niche Risk,RatingRiskComponent,0.20944084809754035,0.3143277955391447,-0.5971405714935247,0.0,4.2,589,2.0,200,30.26220653336207,-97.72315014485922
KQds0wAC6UBUxCBpRqVDHg,Apt 115,Austin,TX,restaurants,-0.2253568744771861,Low Risk,High-End / Niche Risk,EngagementRisk,1.9299890256603265,-2.234275952075546,-0.5971405714935247,0.0,4.8,128,2.0,200,30.2616,-97.71982
1-0Jhx0QpzPk9cGcMYRUDA,Halal Bros,Austin,TX,restaurants,-0.0719177551245288,Medium Risk,Crowded Market Risk,RatingRiskComponent,-0.0048582445437351796,0.3143277955391447,-0.5971405714935247,0.0,4.2,712,2.0,200,30.29253104200819,-97.74164734152036
kbFl5B33CiSS3bSNULdjfw,The Guest House Austin,Austin,TX,restaurants,1.0830383955616105,High Risk,Lower Relative Risk,PriceRiskComponent,1.0054493522995729,0.7390950868082624,2.587609143138607,0.0,4.1,291,4.0,200,30.2653,-97.74916
6A-flzVZVs1l-Jsl4tRvjQ,"Snooze, an A.M. Eatery",Austin,TX,restaurants,-0.29775790480721687,Low Risk,Crowded Market Risk,RatingRiskComponent,-0.9082188432744875,0.3143277955391447,-0.5971405714935247,0.0,4.2,1583,2.0,200,30.23723,-97.78375
4JNsfaP4ILEuzidhbPgvRQ,Patrizi's,Austin,TX,restaurants,-0.06037265818638465,Medium Risk,High-End / Niche Risk,EngagementRisk,1.3156240170161868,-0.9599740782682007,-0.5971405714935247,0.0,4.5,221,2.0,200,30.34027,-97.86307
v87I5i4XxiCr9Ihiqkbc4A,The Grove Wine Bar & Kitchen,Austin,TX,restaurants,0.26257273717306645,High Risk,Crowded Market Risk,RatingRiskComponent,0.05880185083929838,1.588629669346492,-0.5971405714935247,0.0,3.9,673,2.0,200,30.2963184857946,-97.8328549861908
-JqrUI1y8jaUQma7t2ShUA,Revelry Kitchen + Bar,Austin,TX,restaurants,0.1574172508999419,Medium Risk,High-End / Niche Risk,EngagementRisk,0.9124817795541478,0.3143277955391447,-0.5971405714935247,0.0,4.2,316,2.0,200,30.2637173006037,-97.7277220894538
7LF9LnQ0LPsMAzVRPhFzMw,Gina's on Congress,Austin,TX,restaurants,0.29504654188382234,High Risk,High-End / Niche Risk,EngagementRisk,2.312533526027901,-0.5352067869990867,-0.5971405714935247,0.0,4.4,91,,200,30.265866,-97.743919
